"L2","L3","L4","L4 KV:GADM4","Lon","Lat"
,"Bobometo","Saben",15598,124.37324,-9.35407
,"Bobometo","Tumin",15582,124.35564,-9.39485
,"Bobometo","Ukbatan",15584,124.35915,-9.39636
,"Bobometo","Usapicolen",15602,124.38082,-9.35091
,"Bobonaro","Bobonaro",15612,125.32401,-9.03434
,"Bobonaro","Bok",15617,125.34028,-9.04167
,"Bobonaro","Buteri",15611,125.32568,-9.03682
,"Bobonaro","Dena",15605,125.34376,-9.04641
,"Bobonaro","Holtal",15614,125.33176,-9.03769
,"Bobonaro","Kulumba",15616,125.33691,-9.04053
,"Bobonaro","Laktil",15609,125.31795,-9.03596
,"Bobonaro","Lalebol",15606,125.34345,-9.04925
,"Bobonaro","Lepo",15607,125.35841,-9.04311
,"Bobonaro","Lesigatal",15610,125.31944,-9.03439
,"Bobonaro","Maucugum",15608,125.34583,-9.05278
,"Bobonaro","Mautaloh",15613,125.32816,-9.03989
,"Bobonaro","Tuluatu",15615,125.33031,-9.04203
,"Bualale","Bualale",15620,126.54283,-8.64342
,"Bualale","Eduquele",15621,126.52222,-8.61806
,"Bualale","Lialura",15618,126.54804,-8.62846
,"Bualale","Ruta",15622,126.53373,-8.62182
,"Bualale","Saraida",15619,126.55129,-8.62454
,"Bubususo","Aituha",15625,125.77083,-8.91111
,"Bubususo","Bobolora",15623,125.77352,-8.91968
,"Bubususo","Bubususu",15624,125.78272,-8.91411
,"Bubususo","Liholau",15626,125.78161,-8.90992
,"Bubususo","Orlora",15627,125.76937,-8.90505
,"Bucoli","Aubaca",15629,126.35922,-8.49006
,"Bucoli","Lequliwatu",15632,126.34456,-8.48648
,"Bucoli","Lulihene",15630,126.34761,-8.48825
,"Bucoli","Macadai de Baixo",15633,126.33594,-8.48811
,"Bucoli","Macadai de Cima",15628,126.35256,-8.51259
,"Bucoli","Mancadai Atas",15631,126.34361,-8.48468
,"Bucoli","Uaicuha",15635,126.29442,-8.4691
,"Bucoli","Uaisemu",15634,126.32793,-8.48591
,"Buibau","Buibau",15639,126.46479,-8.50752
,"Buibau","Builai",15638,126.44456,-8.5074
,"Buibau","Cailara",15647,126.45396,-8.49399
,"Buibau","Laherubi",15640,126.47404,-8.51242
,"Buibau","Latua",15644,126.46959,-8.49473
,"Buibau","Loidua",15637,126.4649,-8.50073
,"Buibau","Loidua",15643,126.45402,-8.4964
,"Buibau","Rabei",15642,126.47155,-8.48936
,"Buibau","Rahameta",15641,126.475,-8.51111
,"Buibau","Samalaculiba",15636,126.44677,-8.50089
,"Buibau","Uaimoribere",15645,126.45168,-8.4984
,"Builale","Betecaiana",15650,126.37072,-8.67494
,"Builale","Cailetiana",15649,126.37154,-8.68283
,"Builale","Caitarahu",15652,126.36674,-8.66881
,"Builale","Henihuta",15648,126.37151,-8.68489
,"Builale","Liaro",15651,126.36678,-8.6726
,"Buruma","Baucau",15653,126.4585,-8.47311
,"Buruma","Betulale",15655,126.45897,-8.46335
,"Buruma","Boi-Le",15658,126.45628,-8.46168
,"Buruma","Caiobilalei",15659,126.47001,-8.46351
,"Buruma","Casmutu",15664,126.46976,-8.45771
,"Buruma","Diwake",15663,126.46127,-8.44868
,"Buruma","Lutumut",15654,126.45756,-8.483
,"Buruma","Macadai",15657,126.45338,-8.46001
,"Buruma","Ono-Sere",15660,126.47309,-8.45242
,"Buruma","Racolo",15662,126.46338,-8.44511
,"Buruma","Teolale",15656,126.45694,-8.45678
,"Buruma","Uaicainaro",15665,126.47837,-8.47103
,"Buruma","Uailabere",15661,126.47685,-8.44495
,"Buruma","Uatabo",15666,126.46476,-8.4408
,"Cacavem","Cacaven",15670,126.885,-8.56781
,"Cacavem","Charano",15667,126.88854,-8.59469
,"Cacavem","Choquiro",15671,126.91016,-8.56765
,"Cacavem","Laiara",15669,126.88409,-8.56893
,"Cacavem","Maluro",15668,126.88472,-8.57222
,"Cacavem","Vatalara",15672,126.89902,-8.56221
,"Caibada","Ana-Uaro",15674,126.44165,-8.45323
,"Caibada","Binagua",15673,126.51663,-8.46013
,"Caibada","Data-Ua",15675,126.46464,-8.46261
,"Caibada","Haurobu",15678,126.41634,-8.43946
,"Caibada","Soli-Wa",15676,126.48764,-8.46837
,"Caibada","Uani-Uma",15677,126.44828,-8.44188
,"Caicasa","Ailalec",15681,125.96111,-9.04444
,"Caicasa","Buburlalete",15680,125.95823,-9.04563
,"Caicasa","Caicasa",15682,125.95873,-9.04265
,"Caicasa","Caicassa",15683,125.81806,-8.92917
,"Caicasa","Sucairau",15679,125.95266,-9.0466
,"Caicoli","Borohun",15685,125.57775,-8.56037
,"Caicoli","Caicoli",15686,125.57275,-8.55903
,"Caicoli","Rumbia",15684,125.57919,-8.56262
,"Caimauc","Bucacoa",15689,125.70566,-8.81912
,"Caimauc","Fohua",15687,125.69818,-8.82088
,"Caimauc","Lemano",15691,125.70556,-8.81389
,"Caimauc","Railete",15690,125.69841,-8.81745
,"Caimauc","Risso",15688,125.70317,-8.82053
,"Cainliu","Butinafa",15692,126.82606,-8.69498
,"Cainliu","Caidovalarin",15694,126.82843,-8.68817
,"Cainliu","Cainliu",15698,126.83174,-8.68387
,"Cainliu","Hamahun",15700,126.82452,-8.64367
,"Cainliu","Larimin",15695,126.75972,-8.68611
,"Cainliu","Liufalo",15697,126.81422,-8.68465
,"Cainliu","Lurato",15699,126.83194,-8.66961
,"Cainliu","Maloira",15696,126.83105,-8.68663
,"Cainliu","Tatalalarin",15693,126.81563,-8.69137
,"Cairui","Biaboe",15701,126.14327,-8.60917
,"Cairui","Coroco",15704,126.14407,-8.60595
,"Cairui","Hatusili",15705,126.1467,-8.60575
,"Cairui","Raibua",15706,126.14491,-8.6048
,"Cairui","Raimea",15703,126.14402,-8.60726
,"Cairui","Samalai",15707,126.1601,-8.57651
,"Cairui","Wainuno",15702,126.1451,-8.60784
,"Camea","Ailoklaran",15709,125.61274,-8.56585
,"Camea","Bedois",15708,125.62141,-8.5677
,"Camea","Bedois",15711,125.6272,-8.56305
,"Camea","Lunukhun",15710,125.61841,-8.56353
,"Camenasa","Futuisin",15712,125.2826,-9.32178
,"Camenasa","Kamenasa",15714,125.28468,-9.3175
,"Camenasa","Maiikin",15713,125.27909,-9.31766
,"Camenasa","Sanfuk",15715,125.29553,-9.30551
,"Carabau","Agoltama",15716,125.37079,-9.04788
,"Carabau","Carabau",15717,125.38241,-9.01787
,"Carabau","Uduai",15718,125.3716,-9.02227
,"Caraubalo","Cabirooan",15719,126.36631,-8.86904
,"Caraubalo","Caraubalo",15721,126.36353,-8.85898
,"Caraubalo","Lameklaran",15720,126.36281,-8.86043
,"Caraubalo","Manehat",15722,126.36318,-8.85746
,"Caraubalo","Manulak",15725,126.36466,-8.85187
,"Caraubalo","Siralari",15724,126.36315,-8.85501
,"Caraubalo","Viqueque",15723,126.36473,-8.85498
,"Casabauc","Kasabauk 1",15727,125.19608,-9.38319
,"Casabauc","Kasabauk 2",15726,125.2049,-9.38453
,"Cassa","Bemoris",15732,125.54511,-9.13367
,"Cassa","Betama",15735,125.52688,-9.1011
,"Cassa","Cassa",15729,125.54416,-9.13645
,"Cassa","Faulata",15736,125.53065,-9.07555
,"Cassa","Lailima",15730,125.54041,-9.13619
,"Cassa","Maudole",15734,125.51859,-9.12557
,"Cassa","Maununo",15728,125.54087,-9.14067
,"Cassa","Munoboi",15733,125.53959,-9.13185
,"Cassa","Pebago",15731,125.54358,-9.1343
,"Cassa","Unil",15737,125.51822,-9.12337
,"Catrai Leten","Duhoho",15738,125.41913,-8.88579
,"Catrai Leten","Hohulu",15739,125.41761,-8.88463
,"Catrai Leten","Merigi",15743,125.41266,-8.87526
,"Catrai Leten","Pahiluha",15741,125.41768,-8.88087
,"Catrai Leten","Poetali",15745,125.41927,-8.861
,"Catrai Leten","Raebou",15740,125.40676,-8.88145
,"Catrai Leten","Roto",15744,125.40579,-8.86468
,"Catrai Leten","Tunupahi",15742,125.42461,-8.87968
,"Catrai-Craic","Baulesiria",15753,125.4384,-8.87913
,"Catrai-Craic","Hatulete",15747,125.43472,-8.89028
,"Catrai-Craic","Hatumede",15746,125.43418,-8.89281
,"Catrai-Craic","Katraikraik",15750,125.44019,-8.88851
,"Catrai-Craic","Kolkoli",15749,125.43676,-8.88777
,"Catrai-Craic","Manukoliria",15752,125.4352,-8.88272
,"Catrai-Craic","Mausormata",15748,125.44028,-8.89028
,"Catrai-Craic","Mealumu",15751,125.44125,-8.88295
,"Clacuc","Clacuc",15763,126.01099,-9.00858
,"Clacuc","Fatubese",15755,125.99675,-9.03218
,"Clacuc","Fatubesi",15756,125.99788,-9.02896
,"Clacuc","Fatuboec",15757,126.00118,-9.02938
,"Clacuc","Fatumotin",15754,125.99474,-9.03352
,"Clacuc","Haleberliuk",15764,126.01319,-9.00556
,"Clacuc","Haslulucmodoc",15762,126.01181,-9.01116
,"Clacuc","Manehat",15759,126.00303,-9.01961
,"Clacuc","Selucin",15761,126.00439,-9.01211
,"Clacuc","Uebicas",15760,126.00625,-9.01543
,"Clacuc","Welaluhu",15758,125.99593,-9.02915
,"Coliate-Leotelo","Aihatadiu Leten",15769,125.36254,-8.81909
,"Coliate-Leotelo","Aihatadiukraic",15768,125.37121,-8.82152
,"Coliate-Leotelo","Betupu",15767,125.36423,-8.83049
,"Coliate-Leotelo","Gomhaei",15771,125.37605,-8.78339
,"Coliate-Leotelo","Haeheu",15766,125.37354,-8.83138
,"Coliate-Leotelo","Manucati",15765,125.37191,-8.83755
,"Coliate-Leotelo","Martulete",15773,125.37867,-8.82309
,"Coliate-Leotelo","Regoa",15772,125.37554,-8.79975
,"Coliate-Leotelo","Teuro",15770,125.37965,-8.81179
,"Colimau","Atupai",15774,125.39051,-9.0069
,"Colimau","Biamoas",15777,125.38787,-8.99532
,"Colimau","Colimau",15776,125.38783,-8.98886
,"Colimau","Manonia",15775,125.38539,-8.98749
,"Colmera","Bairo Alto",15780,125.56903,-8.55577
,"Colmera","Colmera",15778,125.5709,-8.55744
,"Colmera","Dili",15779,125.57394,-8.5562
,"Colmera","Soslodade",15781,125.57259,-8.55512
,"Com","Com",15788,127.05642,-8.35603
,"Com","Etipiti",15787,127.02377,-8.34144
,"Com","Iraono",15783,127.03585,-8.3654
,"Com","Lomatu",15789,127.05554,-8.35495
,"Com","Mata",15790,127.0575,-8.35651
,"Com","Muafoso",15786,127.05598,-8.35774
,"Com","Petileti",15782,127.03889,-8.36667
,"Com","Sabandar",15785,127.05995,-8.35924
,"Com","Vailovaia",15784,127.04737,-8.36108
,"Comoro","Aimutin 1",15799,125.54583,-8.55556
,"Comoro","Aimutin 2",15795,125.54726,-8.56267
,"Comoro","Aimutin Laran",15794,125.54337,-8.56115
,"Comoro","Bebunuk",15806,125.54306,-8.54389
,"Comoro","Beduku",15791,125.52933,-8.58528
,"Comoro","Beto Barat",15802,125.52349,-8.5512
,"Comoro","Beto Timur",15805,125.53239,-8.54812
,"Comoro","Haslaran",15793,125.53778,-8.56298
,"Comoro","Kampungbaru",15798,125.52472,-8.5566
,"Comoro","Lapangan Terbang",15804,125.52177,-8.55047
,"Comoro","Lesibutak",15792,125.53472,-8.57861
,"Comoro","Lurumata",15801,125.54716,-8.5528
,"Comoro","Manluana",15796,125.53091,-8.55834
,"Comoro","Marinir",15808,125.53253,-8.54188
,"Comoro","Merdeka",15800,125.53175,-8.5547
,"Comoro","Pantaikelapa",15803,125.54052,-8.54989
,"Comoro","Paularan",15807,125.53638,-8.54054
,"Comoro","Pomento",15797,125.53803,-8.55742
,"Costa","Buneu",15816,124.40356,-9.24544
,"Costa","Bussi",15831,124.42085,-9.2769
,"Costa","Cutete",15815,124.42302,-9.24156
,"Costa","Fulolo",15824,124.33783,-9.21277
,"Costa","Kiantabun",15810,124.40169,-9.18755
,"Costa","Kinat",15830,124.41551,-9.27657
,"Costa","Kuatnana",15809,124.39946,-9.18883
,"Costa","Laukfoan",15833,124.44013,-9.3031
,"Costa","Mahata",15814,124.39174,-9.19164
,"Costa","Masin",15825,124.34306,-9.21111
,"Costa","Misi",15823,124.37076,-9.19963
,"Costa","Nisapenu",15812,124.38091,-9.19479
,"Costa","Nunbai",15826,124.35285,-9.20939
,"Costa","Oebau",15819,124.36357,-9.20082
,"Costa","Oemasin",15832,124.45732,-9.29678
,"Costa","Oesono",15811,124.37725,-9.1968
,"Costa","Oetulu",15827,124.36568,-9.21248
,"Costa","Padimau",15818,124.36115,-9.20463
,"Costa","Palaban",15817,124.35278,-9.2
,"Costa","Pante Macasar",15835,124.36839,-9.20282
,"Costa","Sanane",15820,124.36404,-9.20777
,"Costa","Santacrus",15834,124.37774,-9.20075
,"Costa","Santaroja",15822,124.37016,-9.20505
,"Costa","Seklole",15821,124.36574,-9.20495
,"Costa","Semoro",15828,124.33371,-9.22087
,"Costa","Sumlili",15813,124.38413,-9.19443
,"Costa","Taolen",15829,124.40032,-9.27681
,"Cotabot","Aimeta",15839,125.38886,-9.01108
,"Cotabot","Cotabot",15837,125.38484,-9.01464
,"Cotabot","Oboe",15838,125.38818,-9.01251
,"Cotabot","Talaubu",15836,125.38192,-9.01109
,"Cotamutu","Barikafa",15842,126.83087,-8.54583
,"Cotamutu","Borowali",15846,126.83056,-8.5125
,"Cotamutu","Buanomor",15841,126.81238,-8.5496
,"Cotamutu","Dalari",15848,126.83462,-8.50932
,"Cotamutu","Enanice",15840,126.81106,-8.55091
,"Cotamutu","Kotamutu",15843,126.8288,-8.54113
,"Cotamutu","Lakawa",15847,126.83229,-8.51335
,"Cotamutu","Luro",15844,126.83333,-8.51389
,"Cotamutu","Onerafa",15845,126.83535,-8.51455
,"Cotamutu","Sarelari",15850,126.83014,-8.547
,"Cotamutu","Sofa",15849,126.83414,-8.50689
,"Cotolau","Kotolau",15852,125.59302,-8.60431
,"Cotolau","Laulara",15853,125.5944,-8.60369
,"Cotolau","Lebukuku",15851,125.60008,-8.63697
,"Cowa","Bauwai",15857,125.02065,-9.01172
,"Cowa","Fatukbelak",15863,124.98358,-9.01914
,"Cowa","Futatas",15864,124.99537,-9.02258
,"Cowa","Haliren",15854,125.00604,-8.99485
,"Cowa","Katimuben",15860,125.00734,-9.02217
,"Cowa","Kolobili",15858,125.02964,-9.01381
,"Cowa","Manehat",15868,124.96775,-9.01535
,"Cowa","Oepauk",15855,125.03611,-8.99583
,"Cowa","Railuli",15862,124.95589,-9.0187
,"Cowa","Solahae",15859,125.00209,-9.02381
,"Cowa","Sukaren",15861,125.00057,-9.02569
,"Cowa","Wefau",15867,124.99882,-9.04154
,"Cowa","Weklese",15865,124.99722,-9.02361
,"Cowa","Weono",15866,124.95232,-9.02704
,"Cowa","Wesi",15856,125.00694,-9.00417
,"Cribas","Atahoc",15870,125.99239,-8.67516
,"Cribas","Tuquetin",15869,125.98987,-8.67677
,"Culu Hun","Ailelehun",15872,125.58486,-8.55696
,"Culu Hun","Kuluhum Atas",15874,125.59351,-8.55636
,"Culu Hun","Kuluhum Taibesi A",15871,125.59306,-8.56167
,"Culu Hun","Kuluhum Tengah",15873,125.58935,-8.55642
,"Cunha","Biseo",15876,124.32649,-9.25821
,"Cunha","Faiteno",15884,124.35699,-9.26361
,"Cunha","Fatnuni",15881,124.33757,-9.26652
,"Cunha","Fautmet",15887,124.3565,-9.26748
,"Cunha","Jumati",15875,124.32263,-9.2521
,"Cunha","Kiumina",15885,124.35811,-9.26616
,"Cunha","Maunaben",15892,124.29784,-9.35183
,"Cunha","Menoah",15882,124.35139,-9.26111
,"Cunha","Neofmalo",15891,124.29398,-9.34515
,"Cunha","Noafafo",15878,124.35458,-9.25637
,"Cunha","Noeninen",15883,124.35278,-9.26667
,"Cunha","Nopai",15877,124.34861,-9.25694
,"Cunha","Nunenau",15880,124.33314,-9.26275
,"Cunha","Nunuhenu",15886,124.34642,-9.27364
,"Cunha","Oapjumama",15889,124.33511,-9.28388
,"Cunha","Patikase",15888,124.32969,-9.28704
,"Cunha","Sabela",15879,124.32986,-9.26044
,"Cunha","Sonomnasi",15890,124.32566,-9.3085
,"Daisua","Aidaludo",15899,125.61947,-9.00795
,"Daisua","Babulu",15894,125.68822,-9.08855
,"Daisua","Daisua",15897,125.68618,-9.07793
,"Daisua","Lesulau",15896,125.68315,-9.08097
,"Daisua","Loti",15895,125.68872,-9.08238
,"Daisua","Riatu",15893,125.69256,-9.09201
,"Daisua","Riatu",15898,125.60957,-9.00681
,"Dare","Bematua",15900,125.56001,-8.60386
,"Dare","Boromata",15903,125.58342,-8.60139
,"Dare","Dare",15906,125.57025,-8.59249
,"Dare","Fatometa",15907,125.54754,-8.58438
,"Dare","Fatunaba",15904,125.57873,-8.59645
,"Dare","Kasanafar",15905,125.53709,-8.59452
,"Dare","Kerolisa",15901,125.58052,-8.60323
,"Dare","Laulara Lama",15902,125.5523,-8.60147
,"Darulete","Caileli",15909,125.34602,-8.65071
,"Darulete","Carolema",15908,125.34765,-8.6425
,"Darulete","Fahate",15912,125.34759,-8.66992
,"Darulete","Lebui",15910,125.35605,-8.65922
,"Darulete","Manufatia",15911,125.35839,-8.66533
,"Dato","Dato",15919,125.32917,-8.59444
,"Dato","Hekar",15921,125.33996,-8.62116
,"Dato","Kelapa",15922,125.31077,-8.58979
,"Dato","Kemalehohunu",15917,125.3125,-8.59167
,"Dato","Kemalelara",15918,125.31944,-8.59861
,"Dato","Kirilelo",15913,125.33382,-8.64877
,"Dato","Laklolema",15920,125.30903,-8.62373
,"Dato","Lebuhai",15915,125.33557,-8.66095
,"Dato","Leopa",15916,125.32737,-8.59061
,"Dato","Nunturi",15914,125.34227,-8.64709
,"Dato Rua","Aitos",15923,125.06695,-9.28788
,"Dato Rua","Fatukledun",15925,125.05767,-9.26499
,"Dato Rua","Halilaran",15926,125.06063,-9.25994
,"Dato Rua","Weluli",15924,125.06487,-9.27705
,"Dato Tolu","Fatukkabuarleten",15930,125.14456,-9.25033
,"Dato Tolu","Kusilulik",15931,125.16042,-9.24859
,"Dato Tolu","Lawakau",15929,125.18611,-9.25694
,"Dato Tolu","Sou",15927,125.14448,-9.26058
,"Dato Tolu","Wemer",15928,125.17149,-9.26009
,"Dau Udo","Banerema",15932,125.2625,-8.8875
,"Dau Udo","Gerotete",15933,125.26457,-8.88374
,"Dau Udo","Nunulau",15934,125.26944,-8.90278
,"Daudare","Anarua",15940,126.82477,-8.45004
,"Daudare","Daudere",15938,126.8216,-8.45013
,"Daudare","Lailaovemati",15942,126.80886,-8.40578
,"Daudare","Nassalue",15936,126.82072,-8.45122
,"Daudare","Raumaco",15941,126.79234,-8.4143
,"Daudare","Samaira",15939,126.8198,-8.44924
,"Daudare","Squeli",15935,126.82297,-8.45171
,"Daudare","Vasotoi",15937,126.8235,-8.4507
,"Daudare","Ailafa",15944,126.82324,-8.44739
,"Daudare","Makalodo",15945,126.82369,-8.44906
,"Daudare","Uanamibere",15943,126.82333,-8.44789
,"Debos","Ahinarai",15959,125.25702,-9.31316
,"Debos","Aidilalaran",15957,125.24763,-9.3159
,"Debos","Asumaten",15954,125.24738,-9.31949
,"Debos","Asumaten",15956,125.26101,-9.31861
,"Debos","Busakukun",15950,125.22917,-9.32917
,"Debos","Debos",15958,125.25178,-9.31552
,"Debos","Debosasumaten",15961,125.24895,-9.31139
,"Debos","Fatukoan",15946,125.2027,-9.34261
,"Debos","Kulit",15955,125.161,-9.31944
,"Debos","Lakonakbesik",15948,125.22083,-9.33472
,"Debos","Lakonalbabu",15947,125.20616,-9.33831
,"Debos","Lookeu",15952,125.24553,-9.32318
,"Debos","Lookeu",15964,125.22324,-9.29706
,"Debos","Nularan",15953,125.24794,-9.32201
,"Debos","Orun",15963,125.24671,-9.3049
,"Debos","Ranok",15962,125.25311,-9.30623
,"Debos","Serankotek",15951,125.23611,-9.32666
,"Debos","Suai",15960,125.25458,-9.3097
,"Debos","Talioan",15949,125.24467,-9.3295
,"Defa Uassi","Buau",15966,126.68347,-8.57515
,"Defa Uassi","Caidauai",15965,126.67778,-8.63472
,"Defa Uassi","Defa-Uassi",15968,126.69167,-8.59583
,"Defa Uassi","Uarou",15967,126.69306,-8.59167
,"Deleco","Lebudo",15969,125.50556,-8.67305
,"Deudet","Aburo",15976,125.24036,-9.19186
,"Deudet","Bou-Tal",15975,125.26939,-9.16395
,"Deudet","Holak",15971,125.27442,-9.14235
,"Deudet","Itililig",15970,125.26159,-9.13797
,"Deudet","Oelaka",15974,125.26758,-9.16446
,"Deudet","Tepa",15972,125.28589,-9.13736
,"Deudet","Tesigele",15973,125.29295,-9.14093
,"Dilor","Ahic",15984,126.21167,-8.83675
,"Dilor","Boruc",15982,126.20883,-8.83812
,"Dilor","Cailooc",15981,126.21446,-8.83769
,"Dilor","Caiua",15978,126.21223,-8.84007
,"Dilor","Craricboco",15986,126.21535,-8.83431
,"Dilor","Dilor",15979,126.21089,-8.8392
,"Dilor","Halimean",15980,126.21322,-8.83865
,"Dilor","Halioan",15983,126.21543,-8.83654
,"Dilor","Radeuman",15977,126.20933,-8.84151
,"Dilor","Tulaoli",15985,126.20935,-8.83638
,"Dotic","Dotik",15987,125.91691,-9.07051
,"Dotic","Lacluan",15988,125.9177,-9.07067
,"Dotic","Lakluan",15992,125.84614,-9.03527
,"Dotic","Nobularan",15991,125.87713,-9.05559
,"Dotic","Oeto",15990,125.93374,-9.06026
,"Dotic","Sarin",15993,125.85927,-8.9965
,"Dotic","Wecian",15989,125.91917,-9.06884
,"Ducurai","Assuileten",16003,125.47687,-8.83645
,"Ducurai","Asuikriak",15995,125.47083,-8.85201
,"Ducurai","Eratoi",16000,125.48935,-8.83872
,"Ducurai","Hatuhai",15997,125.48299,-8.84935
,"Ducurai","Hatulete",15994,125.4945,-8.86284
,"Ducurai","Laclo",16007,125.46034,-8.82633
,"Ducurai","Lakau",15998,125.471,-8.84359
,"Ducurai","Lebululi",16005,125.46661,-8.83155
,"Ducurai","Leobudu",16002,125.45028,-8.83744
,"Ducurai","Manusae",16006,125.4564,-8.82746
,"Ducurai","Rairema",15996,125.4479,-8.84912
,"Ducurai","Renumata",15999,125.45708,-8.84105
,"Ducurai","Rotutu",16001,125.44053,-8.83846
,"Ducurai","Sabelu",16004,125.45284,-8.82889
,"Duyung (Sereia)","Duyung",16009,125.75351,-8.52931
,"Duyung (Sereia)","Manleu",16011,125.83348,-8.48768
,"Duyung (Sereia)","Nelayan",16010,125.75137,-8.52254
,"Duyung (Sereia)","Priramatan",16008,125.75058,-8.52973
,"Edi","Dimtete",16012,125.64861,-8.85972
,"Edi","Herbau",16014,125.61981,-8.84407
,"Edi","Lebibo",16015,125.6114,-8.84227
,"Edi","Raimera",16013,125.63194,-8.85048
,"Edi","Talifelo",16016,125.63557,-8.83747
,"Edi","Talifelo",16017,125.6152,-8.83139
,"Eraulo","Darudu",16026,125.44025,-8.78141
,"Eraulo","Gaulala",16020,125.45694,-8.80887
,"Eraulo","Kaibui",16025,125.43926,-8.78308
,"Eraulo","Likisala",16021,125.46836,-8.80644
,"Eraulo","Madede",16024,125.45125,-8.78795
,"Eraulo","Manama",16022,125.45785,-8.79691
,"Eraulo","Olopana",16019,125.47829,-8.81616
,"Eraulo","Raicala",16023,125.43571,-8.79031
,"Eraulo","Saharaitaurema",16018,125.49028,-8.8267
,"Estado","Aiceo",16027,125.38846,-8.80686
,"Estado","Aitura",16028,125.40218,-8.79943
,"Estado","Hatomotei",16029,125.42622,-8.79991
,"Estado","Haturema",16035,125.4292,-8.78747
,"Estado","Klaetlau",16036,125.44035,-8.77599
,"Estado","Kukhata",16037,125.44643,-8.76981
,"Estado","Leotelon",16031,125.42531,-8.79435
,"Estado","Manubobo",16030,125.38591,-8.79784
,"Estado","Rematu",16032,125.40694,-8.79167
,"Estado","Riatu",16033,125.41704,-8.79025
,"Estado","Tititir",16034,125.38994,-8.78968
,"Euquisi","Barliu",16041,126.7418,-8.40961
,"Euquisi","Barubatu",16039,126.74208,-8.41217
,"Euquisi","Taleta",16038,126.74722,-8.43194
,"Euquisi","Waniria",16040,126.74172,-8.41125
,"Fadabloco","Aibutihun",16045,125.68716,-8.67292
,"Fadabloco","Likisa",16044,125.68749,-8.66954
,"Fadabloco","Lilitai",16046,125.68143,-8.67363
,"Fadabloco","Liriu",16042,125.68158,-8.6429
,"Fadabloco","Manulete",16043,125.68427,-8.67194
,"Fadabloco","Tunomanu",16047,125.69472,-8.6649
,"Fahilebo","Fatuneso",16050,125.4002,-8.64454
,"Fahilebo","Tuhilu Craic",16048,125.39497,-8.63601
,"Fahilebo","Tuhilu Leten",16049,125.39542,-8.63438
,"Fahinehan","Ainesi",16056,125.75876,-8.92258
,"Fahinehan","Daurata",16053,125.76093,-8.92801
,"Fahinehan","Kakai",16051,125.72917,-8.99722
,"Fahinehan","Orilo",16052,125.75215,-8.93445
,"Fahinehan","Patukilat",16055,125.76156,-8.90094
,"Fahinehan","Riamori",16054,125.75584,-8.92519
,"Fahiria","Sarin",16058,125.57274,-8.74849
,"Fahiria","Sidole",16057,125.58653,-8.721
"Liquidoe","Fahisoi","Dailorluta",16064,125.65132,-8.69189
"Liquidoe","Fahisoi","Daulalan",16059,125.63123,-8.68727
"Liquidoe","Fahisoi","Fahisoi",16061,125.64256,-8.69199
"Liquidoe","Fahisoi","Liquidoe",16060,125.63678,-8.69162
"Liquidoe","Fahisoi","Lokotui",16063,125.64637,-8.6943
"Liquidoe","Fahisoi","Tatilsame",16062,125.6383,-8.6938
"Remexio","Fahisoi","Aitoi",16068,125.63097,-8.67381
"Remexio","Fahisoi","Bauhun",16071,125.63662,-8.64414
"Remexio","Fahisoi","Berlorai",16070,125.64828,-8.64864
"Remexio","Fahisoi","Derohati",16069,125.63757,-8.65117
"Remexio","Fahisoi","Maunahei",16066,125.64008,-8.65975
"Remexio","Fahisoi","Mautoba",16065,125.64434,-8.6659
"Remexio","Fahisoi","Ritutu",16067,125.63705,-8.66762
,"Fatisi","Lebihin",16073,125.53166,-8.64426
,"Fatisi","Sabereke",16072,125.5267,-8.64573
,"Fatu-Besi","Hohulo",16078,125.60951,-8.80129
,"Fatu-Besi","Kaitara",16077,125.61814,-8.81253
,"Fatu-Besi","Kasimidei",16074,125.6147,-8.82006
,"Fatu-Besi","Raibotilau",16075,125.62211,-8.81867
,"Fatu-Besi","Titibauria",16079,125.6314,-8.8015
,"Fatu-Besi","Tutufili",16076,125.6162,-8.81217
,"Fatubessi","Abat",16093,125.29834,-8.73304
,"Fatubessi","Asulau",16080,125.31589,-8.77285
,"Fatubessi","Betorema",16082,125.33588,-8.75919
,"Fatubessi","Boro",16081,125.30165,-8.76204
,"Fatubessi","Buburia",16091,125.30417,-8.73164
,"Fatubessi","Fatubesse",16085,125.32464,-8.75103
,"Fatubessi","Lebumeo",16088,125.30365,-8.74444
,"Fatubessi","Matanova",16090,125.32105,-8.73846
,"Fatubessi","Maukali",16087,125.32739,-8.74427
,"Fatubessi","Nacahun",16084,125.32834,-8.7554
,"Fatubessi","Oeleo",16092,125.31983,-8.72917
,"Fatubessi","Railete",16086,125.34266,-8.74891
,"Fatubessi","Sapso",16089,125.31046,-8.74319
,"Fatubessi","Urtali",16083,125.32464,-8.75602
,"Fatubolu","Aiprado",16094,125.35469,-8.76685
,"Fatubolu","Aitemua",16095,125.3582,-8.75116
,"Fatubolu","Fatubolo",16096,125.37704,-8.74485
,"Fatubolu","Fatubolo",16097,125.3681,-8.74912
,"Fatubolu","Poerema",16098,125.34212,-8.76863
,"Fatubosa","Bertai",16104,125.53002,-8.84718
,"Fatubosa","Erhetu",16102,125.51988,-8.83462
,"Fatubosa","Fatubossa",16099,125.55572,-8.79914
,"Fatubosa","Kaikasa",16103,125.53007,-8.83842
,"Fatubosa","Kulau",16100,125.54418,-8.81622
